from_node,to_node,HydroID,NextDownID,DrainID,COMID,Shape_Leng,Tot_Drain_,LENGTH_GEO,order_
6932,6875,9006619,9006568,4765,9006619,6309.80609031000,7572509121.48000000000,6.24543263744,3
6942,6903,9006628,9006595,4766,9006628,16883.56024960000,196315345.28500000000,16.73796282410,1
6924,6944,9006629,9006727,4483,9006629,4517.24603830000,88550805.07350000000,4.47686442625,1
6748,6944,9006630,9006727,4469,9006630,26390.70411530000,499694883.71500000000,26.12839966820,2
6943,6949,9006635,9006721,4484,9006635,5390.37930589000,126464477.20100000000,5.34449748323,1
6842,6949,9006636,9006721,4476,9006636,17411.40471370000,193690797.74300000000,17.21817158520,1
6921,6945,9006640,9006666,4764,9006640,3803.90826160000,826837126.73800000000,3.76656140976,2
6958,6407,9006644,9006098,4487,9006644,51154.62316560000,3117832771.75000000000,50.62344380610,3
6880,6966,9006654,9006730,4758,9006654,10328.69147350000,158228807.60100000000,10.22667502480,1
6971,6932,9006660,9006619,4770,9006660,4024.99555235000,7446887499.57000000000,3.98252420906,3
6977,6971,9006665,9006660,4772,9006665,619.25486998800,7433131967.45000000000,0.61351085845,3
6945,6977,9006666,9006665,4767,9006666,13570.96191940000,7320573767.97000000000,13.44171896410,3
6980,6892,9006669,9006586,4773,9006669,10119.65634300000,5585909416.86000000000,10.01478367630,3
6981,6932,9006670,9006619,4774,9006670,5962.40824930000,102309893.12500000000,5.90399740990,1
6985,6863,9006672,9006558,4489,9006672,9703.98785142000,75936528557.40000000000,9.59204729537,5
7003,6658,9006694,9006357,4775,9006694,38737.46887240000,1634094934.80000000000,38.34543511970,3
7007,6792,9006698,9006485,4491,9006698,15608.39619430000,34344915675.20000000000,15.43062714360,4
7012,6980,9006702,9006669,4777,9006702,3153.92612242000,74603832.66000000000,3.12622905685,1
6976,7011,9006704,9006779,4771,9006704,5062.90249908000,84284056.56540000000,5.01417821407,1
6965,6985,9006709,9006672,4488,9006709,15268.16764740000,136989915.80700000000,15.12207131020,1
7019,7011,9006710,9006779,4778,9006710,1266.05316451000,97695225.85370000000,1.25403098475,1
7023,7007,9006713,9006698,4494,9006713,1663.80460294000,34042103922.50000000000,1.64303322226,4
7026,7007,9006716,9006698,4495,9006716,5030.33031558000,120133658.22600000000,4.98258441466,1
6949,7030,9006721,9006723,4486,9006721,11300.89903770000,397710521.11600000000,11.18800025510,2
7030,7023,9006723,9006713,4496,9006723,2050.79138296000,33797328193.60000000000,2.03424218922,4
7032,6835,9006724,9006529,4780,9006724,14848.12364320000,9962267059.17000000000,14.67386903190,4
6944,7034,9006727,9006740,4485,9006727,10023.74905700000,678046631.68400000000,9.92677484219,2
6966,7032,9006730,9006724,4769,9006730,19959.05700890000,2449501104.69000000000,19.78974138430,3
7034,6958,9006740,9006644,4497,9006740,36893.67091300000,1302055045.84000000000,36.57469260690,2
6908,7034,9006742,9006740,4481,9006742,29675.71454300000,373450573.14000000000,29.41930071480,1
7064,6977,9006750,9006665,4781,9006750,7334.85258801000,112263692.92700000000,7.25820727467,1
6955,7068,9006754,9006769,4768,9006754,11488.53169240000,104416671.71100000000,11.36774763770,1
6935,7072,9006759,9006825,5045,9006759,14505.32935270000,259882379.86000000000,14.35901086650,1
7070,7068,9006761,9006769,4783,9006761,3213.50210581000,78428974.43390000000,3.18979122557,1
7068,7083,9006769,9006770,4782,9006769,1741.72689862000,185565222.83800000000,1.72612780963,2
7083,7032,9006770,9006724,4785,9006770,4371.94692667000,7357436601.65000000000,4.32627194019,3
7084,6966,9006771,9006730,4786,9006771,8442.66286523000,2123751257.85000000000,8.34293480665,3
7021,7088,9006777,9006778,4493,9006777,12556.82765680000,111227773.05800000000,12.44288213010,1
7088,6853,9006778,9006546,4498,9006778,19978.55646390000,320159740.55200000000,19.75693893810,2
7011,7089,9006779,9006784,4776,9006779,12793.79480500000,272561929.20800000000,12.67626564900,2
7091,7030,9006782,9006723,4499,9006782,4193.63750252000,33391562726.30000000000,4.14450611400,4
7075,7092,9006783,9006786,4784,9006783,4444.22427217000,78516960.07640000000,4.40420645508,1
7089,7084,9006784,9006771,4787,9006784,4996.64820158000,456689792.06300000000,4.95883716779,2
7094,7003,9006785,9006694,4789,9006785,14769.28133050000,1284461390.28000000000,14.63415476060,3
7092,7094,9006786,9006785,4788,9006786,131.61368323200,1104732764.23000000000,0.13034416429,3
7099,6985,9006790,9006672,4492,9006790,7877.81385628000,75730776647.90000000000,7.78340501974,5
7112,7092,9006799,9006786,4791,9006799,4318.91039045000,1026172499.49000000000,4.28187691585,3
7127,7088,9006814,9006778,4501,9006814,3548.34589111000,73850659.92800000000,3.50733559274,1
7132,7072,9006819,9006825,5055,9006819,10059.97180760000,564043196.40900000000,9.97534123574,2
7138,7112,9006823,9006799,4793,9006823,7304.16680314000,281826716.15700000000,7.24476864126,2
7095,7138,9006824,9006823,4790,9006824,7553.89978014000,115260702.02100000000,7.48464473188,1
7072,7139,9006825,9006848,5051,9006825,10390.62695320000,933328172.34700000000,10.29909467390,2
7141,7023,9006831,9006713,4503,9006831,21552.94456650000,242021310.91300000000,21.36350756470,1
7150,6945,9006835,9006666,4779,9006835,19917.65064150000,6417868708.96000000000,19.71026548260,3
7152,7003,9006837,9006694,4794,9006837,13491.41116800000,163868847.57100000000,13.34828283720,1
7153,7132,9006838,9006819,5057,9006838,12337.66084430000,259924468.42300000000,12.23385681180,1
7157,7138,9006842,9006823,4795,9006842,2065.76045381000,116630014.57200000000,2.04888751653,1
7139,7150,9006848,9006835,5056,9006848,7063.47021555000,1103441297.94000000000,7.00658220850,2
7168,7083,9006851,9006770,4797,9006851,6310.28014480000,7135166316.89000000000,6.23928332032,3
7131,7099,9006853,9006790,4502,9006853,22449.51739990000,206575484.80400000000,22.25395115890,1
7164,7089,9006858,9006784,4796,9006858,14873.01716370000,169196372.48900000000,14.73532460320,1
7177,6958,9006861,9006644,4506,9006861,25353.74501380000,1233200205.21000000000,25.11204664330,2
7178,7168,9006871,9006851,4798,9006871,3652.03311912000,117434252.22400000000,3.62250657943,1
7117,7197,9006882,9006906,4792,9006882,6383.86353154000,82489134.04860000000,6.31787150017,1
7205,7091,9006888,9006782,4508,9006888,10234.78951570000,241802676.65400000000,10.13017471280,2
7212,6980,9006893,9006669,4801,9006893,23546.92968470000,5463082385.05000000000,23.29165944990,3
7209,7197,9006894,9006906,4800,9006894,2363.44770595000,100476493.90800000000,2.34460954812,1
7219,6903,9006899,9006595,4802,9006899,28839.78305340000,754506266.10400000000,28.54790509730,2
7197,7219,9006906,9006899,4799,9006906,7006.52087051000,284454809.08900000000,6.94319899430,2
7207,7230,9006911,9007239,4509,9006911,1732.66912715000,71646026.08270000000,1.71496489214,1
7243,7139,9006924,9006848,5060,9006924,7561.84106373000,141941605.64700000000,7.48454523314,1
7246,7091,9006926,9006782,4512,9006926,11137.62848680000,33093262467.70000000000,11.01341438780,4
6994,7250,9006931,9006943,4490,9006931,54977.03196750000,457710376.98700000000,54.48643426270,1
7149,7251,9006932,9007256,4504,9006932,10528.06614020000,92779475.63480000000,10.42483692140,1
7252,7099,9006933,9006790,4500,9006933,10666.58052950000,75421486994.30000000000,10.54993716800,5
7159,7246,9006940,9006926,4505,9006940,23715.11085910000,245378686.35800000000,23.50732202960,1
7250,7251,9006943,9007256,4513,9006943,2205.43265994000,611101231.77900000000,2.18728022456,2
7260,7212,9006945,9006893,4803,9006945,3284.73879434000,85663501.60110000000,3.25019457179,1
7276,7094,9006959,9006785,4804,9006959,14919.52937250000,125965861.26900000000,14.76685886700,1
7277,7112,9006960,9006799,4805,9006960,11846.78674560000,732601901.17500000000,11.72337430760,3
7281,7212,9006967,9006893,4806,9006967,7131.11920020000,5273266230.86000000000,7.06713606735,3
7198,7250,9006968,9006943,4507,9006968,18904.13291320000,148541634.08700000000,18.73293919420,1
7284,7230,9006988,9007239,4515,9006988,48063.55361370000,473850363.91800000000,47.65366298450,1
7314,7205,9007003,9006888,4516,9007003,12062.01374610000,103876712.86700000000,11.94811556010,1
7315,7177,9007004,9006861,4517,9007004,9808.27239755000,115030272.73100000000,9.70306977293,1
7320,7132,9007010,9006819,5066,9007010,12881.74499810000,204651896.56200000000,12.74523501920,1
7330,7205,9007019,9006888,4519,9007019,8453.87145929000,108316090.64300000000,8.35783874166,1
7336,6971,9007025,9006660,4816,9007025,26037.79165850000,145361245.60900000000,25.74585856370,2
7342,7359,9007048,9007049,7339,9007048,3297.03212230000,82625093.82480000000,3.26994642394,1
7359,7177,9007049,9006861,4521,9007049,28713.26725310000,909034610.93500000000,28.47287210320,2
7362,7252,9007051,9006933,4807,9007051,12072.06128590000,199849237.56500000000,11.96190953330,1
7363,6816,9007052,9006510,4808,9007052,46521.41852620000,492227681.74300000000,46.03042388160,1
7382,7252,9007066,9006933,4522,9007066,14793.48198920000,75100950080.80000000000,14.65858058160,5
7388,7150,9007072,9006835,5068,9007072,16252.47455300000,5110140157.22000000000,16.07068280410,3
7345,7394,9007079,9007093,7650,9007079,7030.66035766000,111349375.68000000000,6.96392139694,1
7396,7336,9007081,9007025,7653,9007081,4147.60963676000,76860369.75490000000,4.10206474798,1
7383,7388,9007087,9007072,7938,9007087,5105.27353645000,80252499.64750000000,5.06665130793,1
7406,7277,9007092,9006960,4813,9007092,11474.19597020000,317638524.42700000000,11.35821020730,2
7394,7407,9007093,9007096,7652,9007093,2560.71106844000,6153506193.01000000000,2.54049897653,3
7407,7168,9007096,9006851,4814,9007096,19135.37977570000,6986207773.83000000000,18.93969512530,3
7418,7406,9007105,9007092,7655,9007105,11619.94315780000,161926169.51400000000,11.52405543660,1
7427,7281,9007113,9006967,4810,9007113,13113.30988630000,129335951.03000000000,12.98111071740,1
7429,7382,9007116,9007066,7340,9007116,3119.94671906000,74616137694.30000000000,3.09055139350,5
7232,7429,9007125,9007116,4511,9007125,26606.51478450000,210803786.94200000000,26.36340861690,1
7438,7277,9007126,9006960,4812,9007126,13231.68722130000,365844522.46300000000,13.09748065730,2
7447,7084,9007134,9006771,4815,9007134,26105.69271150000,1636469112.20000000000,25.82317659550,3
7454,7406,9007140,9007092,7657,9007140,2929.48810346000,79759040.61180000000,2.89734992753,1
7398,7455,9007141,9007183,7654,9007141,4426.08004490000,93632225.96660000000,4.38227211387,1
7457,7447,9007145,9007134,7659,9007145,2073.14350191000,707460578.33900000000,2.05726571360,2
7458,7388,9007146,9007072,7941,9007146,3780.76818785000,4822844064.32000000000,3.73793495103,3
7463,7246,9007150,9006926,4520,9007150,15774.40269920000,32761610489.40000000000,15.60812378520,4
7434,7457,9007151,9007145,7656,9007151,6042.02008955000,85564780.05890000000,5.99525193810,1
7450,7475,9007164,9007233,7341,9007164,10648.59190650000,141610333.82600000000,10.57065833410,1
7481,7463,9007172,9007150,7343,9007172,8637.19481312000,83851657.90580000000,8.57090358460,1
7483,7407,9007173,9007096,7660,9007173,6028.35522161000,608769477.43400000000,5.97054414763,2
7484,7438,9007176,9007126,7661,9007176,3985.09647332000,109764869.51400000000,3.94723281406,1
7490,7483,9007180,9007173,7662,9007180,1113.82803474000,72574872.52870000000,1.10138958962,1
7495,7457,9007182,9007145,7663,9007182,3973.22014753000,616848300.09300000000,3.93613771533,2
7455,7495,9007183,9007182,7658,9007183,9323.75597670000,323315745.67700000000,9.24968634080,2
7501,7455,9007191,9007183,7664,9007191,11975.58876700000,201165397.06400000000,11.88431336640,1
7509,7429,9007198,9007116,7344,9007198,9350.85071224000,74380129954.30000000000,9.27160913765,5
7510,7219,9007203,9006899,4811,9007203,27485.77015680000,231877116.20800000000,27.21739666330,1
7530,7483,9007218,9007173,7665,9007218,6707.42898131000,485107496.34300000000,6.65527651381,2
7387,7530,9007220,9007218,7651,9007220,10853.91208350000,132800545.84700000000,10.74720451090,1
7533,7382,9007222,9007066,7347,9007222,12567.18861290000,283809557.95100000000,12.43944205730,2
7537,7463,9007225,9007150,7348,9007225,6176.01090514000,32513065464.00000000000,6.11684845581,4
7538,7336,9007226,9007025,4816,9007226,13849.76839240000,145361245.60900000000,13.70228387670,1
7475,7544,9007233,9007334,7342,9007233,42110.46359530000,1583040253.77000000000,41.75637374640,2
7550,7281,9007238,9006967,4809,9007238,26071.64902880000,5125416274.09000000000,25.81701708180,3
7230,7549,9007239,9007255,4510,9007239,34192.73713810000,811718253.97500000000,33.88570170480,2
7549,7569,9007255,9007305,7350,9007255,17156.03674100000,4814978987.85000000000,16.98693900080,3
7251,7569,9007256,9007305,4514,9007256,28925.11931780000,856761521.52100000000,28.63123048460,2
7579,7533,9007262,9007222,7353,9007262,3944.29994475000,108502780.02800000000,3.90577329743,1
7591,7537,9007272,9007225,7354,9007272,4806.02411860000,32311224564.60000000000,4.75919268752,4
7575,7537,9007273,9007225,7352,9007273,8444.44326924000,133864329.56300000000,8.37389241967,1
7611,7509,9007292,9007198,7355,9007292,7260.70953140000,74108261467.60000000000,7.18855420549,5
7608,7533,9007297,9007222,7346,9007297,17108.87497170000,146580445.80700000000,16.96564418570,1
7569,7611,9007305,9007292,7351,9007305,8675.71193610000,5745036121.15000000000,8.60469163063,3
7622,7458,9007306,9007146,7953,9007306,10781.37567050000,4608175155.05000000000,10.66109901630,3
7612,7623,9007307,9007313,7952,9007307,1170.57152100000,70693403.58760000000,1.15881627288,1
7623,7622,9007313,9007306,7954,9007313,4780.33173717000,444266613.64800000000,4.74469543725,2
7632,7458,9007317,9007146,7666,9007317,15159.13413300000,186193627.66700000000,15.01064926190,1
7643,7475,9007331,9007233,7357,9007331,37678.29660060000,1103146782.60000000000,37.34592756370,2
7544,7645,9007334,9007335,7349,9007334,15613.36512150000,1884201620.69000000000,15.47617583850,2
7645,7549,9007335,9007255,7358,9007335,11173.22526710000,3922027738.43000000000,11.07486198490,3
7646,7438,9007336,9007126,7667,9007336,15954.16499850000,203175625.06500000000,15.78792745940,1
7648,7550,9007337,9007238,7668,9007337,9437.90554603000,4723639238.94000000000,9.34731162701,3
7656,7591,9007342,9007272,7360,9007342,11154.41419400000,239648902.02100000000,11.06245520900,2
7653,7544,9007343,9007334,7359,9007343,17751.45997430000,204535555.74300000000,17.60445469930,1
7621,7656,9007348,9007342,7356,9007348,7740.52971403000,101817726.66900000000,7.68141394481,1
7663,7611,9007352,9007292,7361,9007352,3342.43867435000,68286628906.90000000000,3.30190975690,5
7515,7669,9007356,9007357,7345,9007356,14173.98192480000,155799992.75700000000,14.03876274720,1
7669,7643,9007357,9007331,7362,9007357,2733.09063931000,688992688.36200000000,2.70917311321,2
7676,7359,9007365,9007049,7364,9007365,21550.49701160000,563626936.04600000000,21.32047837330,2
7675,7676,9007370,9007365,7363,9007370,2162.47031128000,71138103.98780000000,2.14501405176,1
7680,7550,9007371,9007238,7670,9007371,16381.75660420000,226725588.41200000000,16.23688347990,1
7691,7643,9007382,9007331,7365,9007382,5687.46253828000,89572096.05060000000,5.63927961040,1
7566,7623,9007383,9007313,7949,9007383,21277.40621790000,361194559.73000000000,21.08914985040,1
7694,7394,9007386,9007093,7671,9007386,23434.36219470000,6035412120.58000000000,23.19798673620,3
7696,7656,9007387,9007342,7366,9007387,4817.91904794000,96047036.06320000000,4.77793161972,1
7709,7648,9007398,9007337,7673,9007398,4627.58430521000,3519493737.72000000000,4.58136843975,3
7697,7495,9007407,9007182,7672,9007407,27880.62963300000,285186869.60200000000,27.64023103360,1
7722,7669,9007415,9007357,7367,9007415,4233.35996431000,530569931.09300000000,4.19016813765,2
7727,7709,9007419,9007398,7674,9007419,5239.68912567000,89040489.13320000000,5.19777154643,1
7679,7728,9007420,9007432,7669,9007420,4052.73286693000,83085533.50410000000,4.01031129006,1
7734,7663,9007425,9007352,7368,9007425,6004.63772552000,67737603927.50000000000,5.94575470633,5
7728,7530,9007432,9007218,7675,9007432,20283.74925850000,335780209.20400000000,20.08701455480,2
7742,7734,9007440,9007425,7369,9007440,10353.95853260000,101175002.44700000000,10.26658042820,1
7752,7447,9007442,9007134,7677,9007442,29547.37579360000,712827427.64800000000,29.25877164080,2
7765,7509,9007453,9007198,7372,9007453,28952.68949760000,185356290.22000000000,28.69116269500,1
7769,7648,9007454,9007337,7679,9007454,30622.46777010000,1110801668.09000000000,30.35303345560,2
7772,7709,9007457,9007398,7681,9007457,7083.12314106000,3407161142.78000000000,7.01393194887,3
7766,7772,9007459,9007457,7678,9007459,685.35218005600,75707053.05660000000,0.67890358093,1
7777,7752,9007464,9007442,7682,9007464,4426.37499923000,276645218.01500000000,4.39186996131,2
7780,7622,9007466,9007306,7966,9007466,11908.50208780000,4111845658.20000000000,11.78099406640,3
7782,7780,9007469,9007466,7683,9007469,5539.11627927000,90858070.40220000000,5.49730419692,1
7789,7694,9007475,9007386,7684,9007475,8223.17860404000,5500126899.57000000000,8.14245116545,3
7793,7769,9007479,9007454,7685,9007479,1628.01342284000,555933965.43800000000,1.61190660471,2
7794,7777,9007480,9007464,7686,9007480,5877.26853029000,103031881.79200000000,5.83798420964,1
7770,7796,9007481,9007485,7680,9007481,1620.69644860000,71763488.99290000000,1.60389123031,1
7748,7769,9007484,9007454,7676,9007484,39162.45646910000,379090422.08200000000,38.80887187930,1
7796,7694,9007485,9007386,7687,9007485,12110.75221490000,315302413.13800000000,12.00393947470,2
7804,7591,9007490,9007272,7373,9007490,14500.17199100000,32043787258.90000000000,14.33878589290,4
7751,7805,9007491,9007503,7370,9007491,4428.84273579000,86743268.54890000000,4.38992007482,1
7807,7728,9007492,9007432,7689,9007492,9624.19399018000,154346905.75800000000,9.54515309402,1
7810,7645,9007494,9007335,7376,9007494,11633.09757270000,1969669386.38000000000,11.51139008700,3
7821,7804,9007502,9007490,7377,9007502,559.76909999900,31841821964.00000000000,0.55293415620,4
7805,7821,9007503,9007502,7374,9007503,6357.13079738000,258390976.53100000000,6.31352266708,2
7828,7676,9007512,9007365,7378,9007512,12562.86756160000,165542139.45400000000,12.43875437100,1
7832,7804,9007515,9007490,7379,9007515,5279.38049137000,84466052.30290000000,5.23988774449,1
7806,7833,9007516,9007519,7375,9007516,1753.55682978000,78788419.62090000000,1.73790133818,1
7833,7722,9007519,9007415,7380,9007519,17694.33685190000,317912998.08200000000,17.54770569210,2
7855,7810,9007548,9007494,7382,9007548,6315.08004513000,97143038.81130000000,6.25973343776,1
7866,7734,9007555,9007425,7383,9007555,10697.46152030000,67548724342.20000000000,10.59820578710,5
7876,7879,9007565,9007568,7690,9007565,580.21773124800,783957700.33600000000,0.57568071390,2
7879,7789,9007568,9007475,7691,9007568,10267.85610310000,940670016.23100000000,10.18683421420,2
7883,7833,9007571,9007519,7386,9007571,4054.69470382000,99699538.58260000000,4.01389391044,1
7886,7780,9007577,9007466,7974,9007577,6209.89628527000,3903127284.71000000000,6.14112398422,3
7907,7722,9007592,9007415,7387,9007592,13155.84144930000,146250035.29200000000,13.02027113360,1
7911,7866,9007599,9007555,7388,9007599,3092.87345406000,67286602525.00000000000,3.06179046631,5
7914,7805,9007604,9007503,7389,9007604,15510.37233350000,146999717.43800000000,15.38068998600,1
7924,7796,9007612,9007485,7692,9007612,11108.45263960000,183886610.80500000000,11.00677735780,1
7874,7929,9007615,9007616,7384,9007615,5452.64328227000,99560788.05020000000,5.40037376481,1
7929,7810,9007616,9007494,7390,9007616,16017.31317230000,1796296834.79000000000,15.88509963150,3
7834,7938,9007623,9007666,7381,9007623,10966.25041670000,149263409.98700000000,10.87075468850,1
7942,7866,9007635,9007555,7392,9007635,15006.44287850000,150919202.17800000000,14.88187476590,1
7950,7663,9007636,9007352,7385,9007636,40236.37934470000,543104278.60200000000,39.89003480530,2
7972,7752,9007655,9007442,7693,9007655,14070.19193300000,186227809.71600000000,13.92272387340,1
7975,7793,9007656,9007479,7694,9007656,15350.45066330000,160051361.59600000000,15.21132087320,1
7976,7777,9007657,9007464,7695,9007657,13326.94583640000,152728637.35600000000,13.19268894820,1
7756,7977,9007661,9007835,7371,9007661,15275.21616230000,142141627.08600000000,15.11891694650,1
7938,7977,9007666,9007835,7391,9007666,4785.11051852000,379447662.02900000000,4.74483339709,2
7801,7984,9007669,9007728,7688,9007669,14099.31517030000,161606418.54700000000,13.96272053790,1
7992,7938,9007676,9007666,7394,9007676,21199.47437590000,218718392.40300000000,21.02653691320,1
7993,7879,9007677,9007568,7697,9007677,8811.84408169000,104483742.08600000000,8.72630527349,1
7997,7821,9007682,9007502,7395,9007682,12305.20406150000,31583301168.40000000000,12.17987090190,4
8008,7876,9007699,9007565,7698,9007699,39083.63488180000,298143944.31700000000,38.74399874730,1
8013,7886,9007703,9007577,7699,9007703,11099.57700070000,3648972253.85000000000,10.99938664420,3
8016,7886,9007706,9007577,7983,9007706,9560.93951239000,158622502.74500000000,9.46697754894,1
8019,7876,9007708,9007565,7700,9007708,11958.21922140000,484974296.35200000000,11.84854515020,2
8036,7911,9007721,9007599,7398,9007721,29002.16048690000,814414586.44600000000,28.74766748280,2
8023,8036,9007727,9007721,7397,9007727,6039.80519949000,497947479.79100000000,5.99960849812,2
7984,8042,9007728,9007729,7696,9007728,10686.32007110000,504674480.39600000000,10.59629002700,2
8042,8013,9007729,9007703,7701,9007729,3790.33296331000,3499870879.45000000000,3.76304966281,3
8050,8013,9007737,9007703,7702,9007737,2370.95706104000,80765348.79250000000,2.34826902498,1
8053,7997,9007740,9007682,7399,9007740,19581.94421950000,207686310.10600000000,19.43294787340,1
8061,8023,9007749,9007727,7400,9007749,17693.71238760000,198648609.19200000000,17.54359103340,1
8080,7950,9007763,9007636,7704,9007763,10938.93109430000,119609844.18500000000,10.83466823500,1
8087,8019,9007769,9007708,7705,9007769,4351.74297793000,124982711.92100000000,4.30602832213,1
8088,7984,9007770,9007728,7706,9007770,19508.21103260000,259932368.15100000000,19.35199233290,1
8090,7789,9007774,9007475,7707,9007774,24454.22762230000,4469493983.26000000000,24.22606837170,3
8100,7997,9007779,9007682,7404,9007779,6986.31641908000,31296701682.50000000000,6.91501964464,4
8099,8100,9007780,9007779,7403,9007780,792.70083923000,87816794.73140000000,0.78736224322,1
8101,7911,9007781,9007599,7405,9007781,15899.79805470000,66442194392.00000000000,15.75280688040,5
8135,8100,9007812,9007779,7407,9007812,1815.23825997000,31183974099.30000000000,1.79615644070,4
8136,7950,9007813,9007636,7708,9007813,34052.68176630000,274185193.87500000000,33.74321381750,1
8144,8090,9007821,9007774,7709,9007821,9805.09243700000,588069977.78900000000,9.72999023867,2
8086,8145,9007822,9007954,7402,9007822,5323.77525033000,115091541.29300000000,5.27771629427,1
8147,7929,9007823,9007616,7411,9007823,15196.95870410000,1638244534.31000000000,15.04476432110,3
8146,8138,9007825,9007878,7410,9007825,25289.99283740000,197768707.94100000000,25.06683899450,1
8148,8138,9007826,9007878,7412,9007826,3721.52748443000,84828921.10470000000,3.69474992303,1
8149,8145,9007827,9007954,7413,9007827,5363.42724674000,319010036.12600000000,5.32137804621,2
8155,8042,9007832,9007729,7710,9007832,9068.59436884000,2983212285.90000000000,8.98712992609,3
8109,8159,9007834,9007867,7401,9007834,22822.30493360000,188563064.70700000000,22.64148760820,1
7977,8160,9007835,9007877,7393,9007835,15591.90449430000,611128456.46500000000,15.45195662740,2
8161,8090,9007836,9007774,7711,9007836,4101.65176125000,3733900979.53000000000,4.06005127166,3
8163,8155,9007838,9007832,7712,9007838,951.23168024400,2814179640.52000000000,0.94486925291,3
8175,7793,9007851,9007479,7713,9007851,29521.57789780000,391009956.96400000000,29.23834120730,1
8176,8135,9007853,9007812,7416,9007853,4063.17403279000,29728064988.20000000000,4.02996411695,4
8177,8163,9007854,9007838,7714,9007854,1767.98889703000,82010150.02730000000,1.75428663433,1
8127,8149,9007856,9007827,7406,9007856,19111.49463460000,151642407.05700000000,18.96634317070,1
8181,8101,9007858,9007781,7417,9007858,12388.97265400000,129386886.24900000000,12.28419485910,1
8182,8101,9007859,9007781,7418,9007859,5430.27963668000,66150127245.80000000000,5.38063634602,5
8190,8160,9007866,9007877,7419,9007866,6361.23904849000,702797875.24200000000,6.31405308188,3
8159,8182,9007867,9007859,7414,9007867,10220.31132600000,365581267.69000000000,10.13615712690,2
8193,8147,9007871,9007823,7420,9007871,2746.27684012000,86536992.57770000000,2.72047123172,1
8160,8147,9007877,9007823,7415,9007877,8016.81253710000,1360013732.98000000000,7.95209307390,3
8138,8190,9007878,9007866,7408,9007878,8645.59074175000,341661896.57800000000,8.57850923529,2
8200,7772,9007879,9007457,7715,9007879,33327.49991320000,3310534951.07000000000,33.01996696660,3
8001,8229,9007903,9007904,7396,9007903,18307.55306260000,242664257.50500000000,18.14013456320,1
8229,8135,9007904,9007812,7421,9007904,8643.68880748000,1452828947.60000000000,8.56750408649,2
8230,8200,9007905,9007879,7718,9007905,2199.91494919000,75208829.57580000000,2.17996875497,1
8225,8019,9007906,9007708,7717,9007906,27829.70611980000,319830711.26500000000,27.61480914900,1
8237,8182,9007912,9007859,7422,9007912,3235.64218164000,65759222054.40000000000,3.20113417691,5
8242,8036,9007918,9007721,7423,9007918,18496.25137200000,133998602.29300000000,18.33118619040,1
8243,8155,9007919,9007832,7719,9007919,7384.11938189000,105143436.15200000000,7.31951834497,1
8254,8149,9007932,9007827,7424,9007932,16760.85265130000,145633236.71900000000,16.62767603810,1
8262,8190,9007933,9007866,7425,9007933,4885.77441751000,346341245.64700000000,4.83564054665,2
8201,8269,9007939,9007946,7716,9007939,5927.22297626000,94447852.78890000000,5.87584883054,1
8270,8161,9007940,9007836,7721,9007940,10351.11587090000,2506453218.50000000000,10.26356381310,3
8276,8200,9007944,9007879,7722,9007944,7173.40064532000,3001780431.16000000000,7.11568669362,3
8269,8276,9007946,9007944,7720,9007946,3224.70176144000,2801037084.42000000000,3.20395430390,3
8284,8159,9007950,9007867,7427,9007950,15225.10473950000,107287017.08800000000,15.09622092610,1
8056,8288,9007952,9007997,7703,9007952,16240.15210640000,226051269.83400000000,16.08472203810,1
8145,8289,9007954,9007981,7409,9007954,9663.03793297000,504911559.54500000000,9.57132376337,2
8302,8237,9007966,9007912,7429,9007966,7081.56693271000,65638424228.60000000000,7.02659877030,5
8303,8270,9007967,9007940,7724,9007967,1899.45751565000,80911394.62090000000,1.88067303227,1
8281,8316,9007980,9008280,7426,9007980,1639.31564887000,71394044.60010000000,1.62321556067,1
8289,8316,9007981,9008280,7428,9007981,6017.90770699000,609969679.41800000000,5.97467032175,2
8320,8144,9007985,9007821,7726,9007985,16073.23225720000,338635142.75600000000,15.93753311260,2
8330,8237,9007996,9007912,7431,9007996,8905.19613818000,113253690.62400000000,8.83063965663,1
8288,8331,9007997,9007998,7723,9007997,5479.47207812000,444059893.63400000000,5.43620103437,2
8331,8270,9007998,9007940,7727,9007998,6034.60425243000,2302202342.62000000000,5.99028543875,3
8354,8229,9008017,9007904,7434,9008017,7093.28462659000,1165696160.70000000000,7.02361889798,2
8355,8176,9008018,9007853,7435,9008018,10698.01727040000,100679621.42000000000,10.59263955570,1
8358,8320,9008021,9007985,7728,9008021,1919.04497869000,90159249.36580000000,1.89969278880,1
8367,8320,9008026,9007985,7730,9008026,16832.48866630000,164615209.22100000000,16.70181435560,1
8366,8288,9008029,9007997,7729,9008029,7865.76380795000,166783722.72300000000,7.80478275277,1
8384,8302,9008041,9007966,7437,9008041,8111.10668479000,192638113.43800000000,8.04439781981,2
8387,8262,9008044,9007933,7438,9008044,7103.97484298000,104197655.50500000000,7.03917508024,1
8393,8176,9008050,9007853,7439,9008050,16315.30623800000,29590786679.10000000000,16.18062910580,4
8362,8384,9008051,9008041,7436,9008051,4595.38016199000,77258218.30910000000,4.55618662065,1
8398,8269,9008053,9007946,7733,9008053,6756.94130282000,2701000664.32000000000,6.69374121140,3
8308,8398,9008056,9008053,7725,9008056,6314.71582439000,106227686.40700000000,6.26087668535,1
