HydroID,NextDownID,DrainID,COMID,Shape_Leng,Tot_Drain_,LENGTH_GEO,Musk_kfac,Musk_k,Musk_x,order_,Aera_km2,Shape_Le_1
9002745,9002794,2079,9002745,4950.36103,100548100,4.86763142,17523.4731,6133.21559,0.3,1,277383.994,4950.36103
9002748,9002444,1753,9002748,25813.9932,207052092,25.369861,91331.4995,31966.0248,0.3,1,277383.994,25813.9932
9002753,9002663,1754,9002753,8677.58134,1777586858,8.53786927,30736.3294,10757.7153,0.3,2,277383.994,8677.58134
9002764,9002684,2081,9002764,10724.8661,1.65E+11,10.5646669,38032.8008,13311.4803,0.3,5,277383.994,10724.8661
9002765,9002764,2070,9002765,11230.2833,157203730,11.0686902,39847.2846,13946.5496,0.3,1,277383.994,11230.2833
9002766,9002565,2082,9002766,27969.0887,1.41E+11,27.5334241,99120.3267,34692.1143,0.3,5,277383.994,27969.0887
9002767,9002766,2067,9002767,46021.4197,282558329,45.3485971,163254.95,57139.2323,0.3,1,277383.994,46021.4197
9002771,9002753,1756,9002771,2174.91466,83757774.1,2.14012661,7704.45581,2696.55953,0.3,1,277383.994,2174.91466
9002776,9002753,1758,9002776,2710.2853,1676078961,2.66596981,9597.4913,3359.12195,0.3,2,277383.994,2710.2853
9002779,9002766,2085,9002779,2497.06048,1.40E+11,2.46170994,8862.15577,3101.75452,0.3,5,277383.994,2497.06048
9002785,9002779,2086,9002785,1641.40802,76422878.7,1.61771471,5823.77295,2038.32053,0.3,1,277383.994,1641.40802
9002794,9002764,2076,9002794,21223.3642,1.65E+11,20.9240204,75326.4733,26364.2657,0.3,5,277383.994,21223.3642
9002807,9002718,1762,9002807,9394.08384,99013206.9,9.23494009,33245.7843,11636.0245,0.3,1,277383.994,9394.08384
9002808,9002623,1763,9002808,19447.8078,775495283,19.1388353,68899.8071,24114.9325,0.3,2,277383.994,19447.8078
9002810,9002808,1761,9002810,9146.95214,168675584,9.01802518,32464.8907,11362.7117,0.3,1,277383.994,9146.95214
9002814,9002709,1764,9002814,13956.0998,1.24E+10,13.7452962,49483.0664,17319.0732,0.3,4,277383.994,13956.0998
9002816,9002817,1746,9002816,24558.0044,1099546794,24.1996852,87118.8666,30491.6033,0.3,2,277383.994,24558.0044
9002817,9002814,1766,9002817,5137.4871,1395028414,5.0742213,18267.1967,6393.51884,0.3,2,277383.994,5137.4871
9002832,9002817,1755,9002832,32912.377,278466745,32.4490402,116816.545,40885.7906,0.3,1,277383.994,32912.377
9002834,9002965,2084,9002834,9636.67097,156829371,9.49141287,34169.0863,11959.1802,0.3,1,277383.994,9636.67097
9002847,9002808,1771,9002847,8209.06801,444473601,8.08898303,29120.3389,10192.1186,0.3,2,277383.994,8209.06801
9002854,9002779,2093,9002854,9023.96229,1.40E+11,8.87177616,31938.3942,11178.438,0.3,5,277383.994,9023.96229
9002858,9003011,1759,9002858,17188.8907,151622722,16.9500992,61020.3572,21357.125,0.3,1,277383.994,17188.8907
9002863,9002965,2095,9002863,13165.7692,108009954,12.985726,46748.6137,16362.0148,0.3,1,277383.994,13165.7692
9002868,9002854,2096,9002868,2169.12234,71866280.7,2.13795104,7696.62374,2693.81831,0.3,1,277383.994,2169.12234
9002869,9002872,2090,9002869,15976.607,192075098,15.7523607,56708.4986,19847.9745,0.3,1,277383.994,15976.607
9002870,9002872,2098,9002870,461.868209,75304534.2,0.45504457,1638.16046,573.35616,0.3,1,277383.994,461.868209
9002871,9002854,2099,9002871,2105.74075,1.40E+11,2.07040229,7453.44824,2608.70688,0.3,5,277383.994,2105.74075
9002872,9002871,2097,9002872,4466.92648,278158407,4.40452031,15856.2731,5549.6956,0.3,2,277383.994,4466.92648
9002874,9003011,1774,9002874,9910.08372,99560243.7,9.77433588,35187.6092,12315.6632,0.3,1,277383.994,9910.08372
9002882,9002814,1776,9002882,8331.77761,1.09E+10,8.19767756,29511.6392,10329.0737,0.3,4,277383.994,8331.77761
9002886,9002882,1777,9002886,5053.1091,90354697.6,4.98792592,17956.5333,6284.78665,0.3,1,277383.994,5053.1091
9002894,9002776,1768,9002894,15030.3779,1514602757,14.7965502,53267.5808,18643.6533,0.3,2,277383.994,15030.3779
9002895,9002894,2087,9002895,21362.0016,152545858,21.0739513,75866.2246,26553.1786,0.3,1,277383.994,21362.0016
9002913,9002567,2101,9002913,46928.5287,359444529,46.2069513,166345.025,58220.7586,0.3,1,277383.994,46928.5287
9002926,9002718,1781,9002926,21333.1961,971209409,20.9694771,75490.1175,26421.5411,0.3,2,277383.994,21333.1961
9002932,9002776,1782,9002932,15337.0829,133593856,15.069519,54250.2685,18987.594,0.3,1,277383.994,15337.0829
9002933,9002871,2104,9002933,5000.11007,1.40E+11,4.9160369,17697.7329,6194.2065,0.3,5,277383.994,5000.11007
9002939,9002894,2106,9002939,7411.86597,1200981869,7.31000288,26316.0104,9210.60363,0.3,2,277383.994,7411.86597
9002948,9002926,1783,9002948,2902.98429,761426967,2.86045672,10297.6442,3604.17547,0.3,2,277383.994,2902.98429
9002950,9002926,1784,9002950,3131.11711,119700859,3.08256638,11097.239,3884.03364,0.3,1,277383.994,3131.11711
9002953,9002933,2107,9002953,2427.99803,1.38E+11,2.38976075,8603.13871,3011.09855,0.3,5,277383.994,2427.99803
9002962,9002847,1786,9002962,16727.6753,234374664,16.4841178,59342.824,20769.9884,0.3,1,277383.994,16727.6753
9002965,9002995,2091,9002965,17286.7752,296016732,17.0256006,61292.162,21452.2567,0.3,2,277383.994,17286.7752
9002981,9003094,1789,9002981,417.4481,69697752.1,0.41273064,1485.83029,520.040603,0.3,1,277383.994,417.4481
9002982,9003094,1788,9002982,667.094535,75669317.2,0.65586885,2361.12786,826.39475,0.3,1,277383.994,667.094535
9002985,9002939,2111,9002985,8268.14062,174622553,8.1584358,29370.3689,10279.6291,0.3,1,277383.994,8268.14062
9002987,9002988,1791,9002987,2630.59282,83933505.4,2.59593134,9345.35283,3270.87349,0.3,1,277383.994,2630.59282
9002988,9002654,1793,9002988,36663.9038,6.09E+10,36.074552,129868.387,45453.9356,0.3,5,277383.994,36663.9038
9002993,9002882,1794,9002993,10334.7654,1.08E+10,10.1620608,36583.4189,12804.1966,0.3,4,277383.994,10334.7654
9002995,9002933,2108,9002995,24214.4104,1042474896,23.8815271,85973.4974,30090.7241,0.3,2,277383.994,24214.4104
9002997,9002948,1797,9002997,11897.8094,160959337,11.7353535,42247.2727,14786.5455,0.3,1,277383.994,11897.8094
9003002,9002993,1798,9003002,1090.76229,7429653947,1.07311198,3863.20313,1352.12109,0.3,4,277383.994,1090.76229
9003007,9002993,1799,9003007,4815.75593,3206081688,4.75549138,17119.769,5991.91913,0.3,3,277383.994,4815.75593
9003011,9003015,1772,9003011,29687.1878,365864912,29.260274,105336.986,36867.9452,0.3,2,277383.994,29687.1878
9003012,9002953,2113,9003012,5131.40917,4444081589,5.04616049,18166.1778,6358.16222,0.3,3,277383.994,5131.40917
9003015,9003007,1800,9003015,2871.69972,457656738,2.83641277,10211.086,3573.88009,0.3,2,277383.994,2871.69972
9003016,9002847,1802,9003016,18533.2346,197673436,18.245795,65684.8618,22989.7016,0.3,1,277383.994,18533.2346
9003019,9003058,2112,9003019,951.465096,83501610.1,0.93735989,3374.49559,1181.07346,0.3,1,277383.994,951.465096
9003020,9003058,2102,9003020,9167.82491,186007527,9.01839585,32466.225,11363.1788,0.3,1,277383.994,9167.82491
9003024,9003015,1796,9003024,5202.43299,86856700.8,5.13195867,18475.0512,6466.26792,0.3,1,277383.994,5202.43299
9003058,9003012,2114,9003058,12644.7718,374701766,12.4698247,44891.369,15711.9791,0.3,2,277383.994,12644.7718
9003068,9002939,2118,9003068,12968.473,954976577,12.7628682,45946.3255,16081.2139,0.3,2,277383.994,12968.473
9003083,9002948,1804,9003083,13769.7368,584005996,13.5568363,48804.6106,17081.6137,0.3,2,277383.994,13769.7368
9003091,9002988,1806,9003091,11067.6616,6.06E+10,10.8970566,39229.4037,13730.2913,0.3,5,277383.994,11067.6616
9003094,9003095,1790,9003094,33637.9378,274734772,33.1800085,119448.031,41806.8107,0.3,2,277383.994,33637.9378
9003095,9003007,1807,9003095,7962.70038,2711041062,7.83518132,28206.6527,9872.32846,0.3,3,277383.994,7962.70038
9003102,9003114,2120,9003102,2898.50386,99046235.3,2.85807614,10289.0741,3601.17594,0.3,1,277383.994,2898.50386
9003111,9003095,1809,9003111,1993.43173,2417480815,1.96573494,7076.64579,2476.82603,0.3,3,277383.994,1993.43173
9003114,9003156,2121,9003114,5045.50345,237331786,4.98012947,17928.4661,6274.96313,0.3,2,277383.994,5045.50345
9003126,9003127,1792,9003126,54520.2405,417604034,53.7791529,193604.95,67761.7326,0.3,1,277383.994,54520.2405
9003127,9003111,1810,9003127,2506.68831,543467691,2.4708047,8894.89691,3113.21392,0.3,2,277383.994,2506.68831
9003137,9003068,2124,9003137,6691.05193,679239690,6.58453326,23704.3197,8296.51191,0.3,2,277383.994,6691.05193
9003139,9003068,1811,9003139,18179.3472,149736332,17.9321175,64555.6231,22594.4681,0.3,1,277383.994,18179.3472
9003151,9003152,2126,9003151,7462.39261,1184503186,7.36075294,26498.7106,9274.5487,0.3,2,277383.994,7462.39261
9003152,9003012,2127,9003152,15382.7972,4057245772,15.1506504,54542.3414,19089.8195,0.3,3,277383.994,15382.7972
9003156,9003151,2122,9003156,15641.4958,666478782,15.4277755,55539.9919,19438.9972,0.3,2,277383.994,15641.4958
9003157,9003114,2128,9003157,8177.79001,113884465,8.06238522,29024.5868,10158.6054,0.3,1,277383.994,8177.79001
9003161,9003002,1814,9003161,14307.2533,7172863749,14.0761337,50674.0812,17735.9284,0.3,4,277383.994,14307.2533
9003171,9003137,2130,9003171,27392.4974,212232181,27.0080886,97229.1191,34030.1917,0.3,1,277383.994,27392.4974
9003176,9003127,1815,9003176,8106.65701,120624845,7.99073083,28766.631,10068.3208,0.3,1,277383.994,8106.65701
9003185,9003091,1817,9003185,23868.6415,294952717,23.5312395,84712.4623,29649.3618,0.3,1,277383.994,23868.6415
9003186,9003161,1818,9003186,7624.99418,116083208,7.5232658,27083.7569,9479.3149,0.3,1,277383.994,7624.99418
9003189,9003002,1819,9003189,30309.7758,254361741,29.8804615,107569.661,37649.3814,0.3,1,277383.994,30309.7758
9003204,9002995,2131,9003204,55203.9124,523225407,54.3667942,195720.459,68502.1607,0.3,1,277383.994,55203.9124
9003209,9002953,2133,9003209,23460.2351,1.34E+11,23.0790485,83084.5745,29079.6011,0.3,5,277383.994,23460.2351
9003215,9003209,2123,9003215,18653.487,141218045,18.3968349,66228.6055,23180.0119,0.3,1,277383.994,18653.487
9003237,9003083,1824,9003237,21866.5465,253537096,21.5458787,77565.1633,27147.8071,0.3,1,277383.994,21866.5465
9003238,9003152,2135,9003238,7788.03054,2738101712,7.65483031,27557.3891,9645.08619,0.3,3,277383.994,7788.03054
9003245,9003209,2138,9003245,4100.82002,1.34E+11,4.03785408,14536.2747,5087.69615,0.3,5,277383.994,4100.82002
9003246,9003247,1822,9003246,42193.3329,366674061,41.6331511,149879.344,52457.7703,0.3,1,277383.994,42193.3329
9003247,9003111,1825,9003247,17026.1924,1852309779,16.7709939,60375.5782,21131.4524,0.3,3,277383.994,17026.1924
9003248,9003137,2139,9003248,18113.3185,449324211,17.8613461,64300.8458,22505.296,0.3,2,277383.994,18113.3185
9003253,9003238,2141,9003253,1718.03555,70887993.4,1.69477615,6101.19413,2135.41795,0.3,1,277383.994,1718.03555
9003256,9003248,2140,9003256,8165.15999,95159821.6,8.05682285,29004.5623,10151.5968,0.3,1,277383.994,8165.15999
9003269,9003245,2143,9003269,1502.60533,189319422,1.47938816,5325.79736,1864.02908,0.3,2,277383.994,1502.60533
9003270,9003269,2134,9003270,13293.094,107028755,13.1144049,47211.8577,16524.1502,0.3,1,277383.994,13293.094
9003284,9003269,2144,9003284,5477.75117,81794772.1,5.40411734,19454.8224,6809.18785,0.3,1,277383.994,5477.75117
9003300,9003091,1830,9003300,18608.1414,6.02E+10,18.3098576,65915.4872,23070.4205,0.3,5,277383.994,18608.1414
9003315,9003300,1831,9003315,2128.18271,106088487,2.10023252,7560.83709,2646.29298,0.3,1,277383.994,2128.18271
9003316,9003245,2146,9003316,4146.97277,1.33E+11,4.07678293,14676.4186,5136.7465,0.3,5,277383.994,4146.97277
9003331,9003247,1833,9003331,7597.27266,1407086820,7.48791931,26956.5095,9434.77834,0.3,3,277383.994,7597.27266
9003332,9003238,2148,9003332,6740.82947,2608491979,6.62983676,23867.4123,8353.59431,0.3,3,277383.994,6740.82947
9003339,9003340,1834,9003339,1184.22791,74841872.9,1.17030423,4213.09523,1474.58333,0.3,1,277383.994,1184.22791
9003340,9003331,1837,9003340,1294.40116,1202916960,1.27757319,4599.26349,1609.74222,0.3,3,277383.994,1294.40116
9003342,9003161,1838,9003342,20056.2906,6964780707,19.7552362,71118.8502,24891.5976,0.3,4,277383.994,20056.2906
9003344,9003248,2149,9003344,8831.43458,194513311,8.70229228,31328.2522,10964.8883,0.3,1,277383.994,8831.43458
9003368,9003316,2147,9003368,27632.5394,134187862,27.2620852,98143.5068,34350.2274,0.3,1,277383.994,27632.5394
9003374,9003458,1823,9003374,17931.9163,170718694,17.6778033,63640.0917,22274.0321,0.3,1,277383.994,17931.9163
9003375,9003458,1813,9003375,22153.7255,148985827,21.8229648,78562.6732,27496.9356,0.3,1,277383.994,22153.7255
9003378,9003316,2150,9003378,4577.31527,1.33E+11,4.49972238,16199.0006,5669.6502,0.3,5,277383.994,4577.31527
9003386,9003083,1844,9003386,32133.5556,255199153,31.6599765,113975.915,39891.5704,0.3,1,277383.994,32133.5556
9003393,9003378,2153,9003393,7057.26556,93797088.5,6.96635859,25078.8909,8777.61182,0.3,1,277383.994,7057.26556
9003396,9003342,1848,9003396,9233.06594,1355420833,9.10927421,32793.3872,11477.6855,0.3,3,277383.994,9233.06594
9003397,9003300,1849,9003397,8100.55726,6.00E+10,7.97359716,28704.9498,10046.7324,0.3,5,277383.994,8100.55726
9003408,9003409,1845,9003408,3815.9526,90937540.9,3.76350242,13548.6087,4742.01304,0.3,1,277383.994,3815.9526
9003409,9003340,1853,9003409,13609.7785,1126944223,13.4364639,48371.2702,16929.9446,0.3,3,277383.994,13609.7785
9003442,9003331,1858,9003442,10962.8768,146812994,10.802392,38888.6111,13611.0139,0.3,1,277383.994,10962.8768
9003448,9003396,1860,9003448,9138.29267,841091747,9.00755366,32427.1932,11349.5176,0.3,2,277383.994,9138.29267
9003458,9003476,1841,9003458,11711.2333,396014565,11.547759,41571.9323,14550.1763,0.3,2,277383.994,11711.2333
9003459,9003396,1862,9003459,17841.5491,478117474,17.617927,63424.5373,22198.5881,0.3,2,277383.994,17841.5491
9003460,9003459,1856,9003460,4554.70049,126162338,4.49512267,16182.4416,5663.85457,0.3,1,277383.994,4554.70049
9003476,9003409,1861,9003476,16885.6172,985695398,16.6640042,59990.4152,20996.6453,0.3,3,277383.994,16885.6172
9003477,9003459,1864,9003477,1318.89635,300254907,1.30081437,4682.93172,1639.0261,0.3,2,277383.994,1318.89635
9003495,9003397,1866,9003495,11146.0471,5.96E+10,10.986266,39550.5575,13842.6951,0.3,5,277383.994,11146.0471
9003496,9003477,1865,9003496,14006.1508,135726778,13.8450439,49842.1579,17444.7553,0.3,1,277383.994,14006.1508
9003498,9003495,1850,9003498,13431.9171,154139466,13.2463602,47686.8968,16690.4139,0.3,1,277383.994,13431.9171
9003499,9003156,2162,9003499,54765.1039,313759659,54.0028186,194410.147,68043.5514,0.3,1,277383.994,54765.1039
9003508,9003397,1867,9003508,12673.0726,416258086,12.4929796,44974.7265,15741.1543,0.3,2,277383.994,12673.0726
9003512,9003448,1869,9003512,10075.2717,463091281,9.94569124,35804.4885,12531.571,0.3,2,277383.994,10075.2717
9003514,9003508,1870,9003514,421.8518,111496745,0.41474,1493.06398,522.572395,0.3,1,277383.994,421.8518
9003526,9003508,1871,9003526,11253.6206,206750405,11.1128831,40006.379,14002.2326,0.3,1,277383.994,11253.6206
9003528,9003532,1859,9003528,8007.77295,133925603,7.88983314,28403.3993,9941.18976,0.3,1,277383.994,8007.77295
9003532,9003476,1872,9003532,15243.5058,501222527,15.0467977,54168.4716,18958.965,0.3,2,277383.994,15243.5058
9003537,9003378,2168,9003537,14185.4837,1.33E+11,13.9641663,50270.9988,17594.8496,0.3,5,277383.994,14185.4837
9003540,9003541,2165,9003540,3812.30231,80076670.9,3.76104385,13539.7579,4738.91525,0.3,1,277383.994,3812.30231
9003541,9003537,2169,9003541,1318.81305,1.33E+11,1.30089321,4683.21557,1639.12545,0.3,5,277383.994,1318.81305
9003548,9003332,2171,9003548,19603.272,2030909708,19.2942825,69459.417,24310.7959,0.3,3,277383.994,19603.272
9003551,9003548,2170,9003551,10599.0624,142907302,10.4728753,37702.3511,13195.8229,0.3,1,277383.994,10599.0624
9003559,9003477,1875,9003559,14627.9288,148273973,14.4351941,51966.6988,18188.3446,0.3,1,277383.994,14627.9288
9003562,9003151,2172,9003562,63714.3454,484782396,62.8401666,226224.6,79178.6099,0.3,1,277383.994,63714.3454
9003563,9003537,2155,9003563,35489.7799,248490853,35.0166032,126059.771,44120.92,0.3,1,277383.994,35489.7799
9003571,9003495,1877,9003571,19710.1393,5.93E+10,19.4728682,70102.3255,24535.8139,0.3,5,277383.994,19710.1393
9003581,9003541,2175,9003581,2967.88979,1.33E+11,2.92195288,10519.0304,3681.66063,0.3,5,277383.994,2967.88979
9003615,9003581,2177,9003615,9934.04202,134456340,9.80727671,35306.1962,12357.1687,0.3,1,277383.994,9934.04202
9003620,9003630,1879,9003620,13775.2848,124122221,13.5901351,48924.4865,17123.5703,0.3,1,277383.994,13775.2848
9003630,9003631,1878,9003630,4050.22974,351377985,3.99695604,14389.0418,5036.16461,0.3,2,277383.994,4050.22974
9003631,9003342,1881,9003631,36877.6816,5482063791,36.3724301,130940.748,45829.262,0.3,3,277383.994,36877.6816
9003649,9003512,1883,9003649,14134.2676,134893399,13.9303378,50149.2162,17552.2257,0.3,1,277383.994,14134.2676
9003677,9003571,1884,9003677,11913.8307,5.75E+10,11.7479622,42292.6641,14802.4324,0.3,5,277383.994,11913.8307
9003684,9003532,1885,9003684,15629.0773,181110410,15.4039056,55454.06,19408.921,0.3,1,277383.994,15629.0773
9003690,9003512,1886,9003690,19919.5954,268131107,19.6356337,70688.2813,24740.8985,0.3,1,277383.994,19919.5954
9003691,9003332,2180,9003691,59022.6721,503975820,58.2345542,209644.395,73375.5383,0.3,1,277383.994,59022.6721
9003692,9003581,2181,9003692,9771.67638,1.33E+11,9.62714641,34657.7271,12130.2045,0.3,5,277383.994,9771.67638
9003705,9003715,2173,9003705,24606.2936,164921313,24.2840125,87422.4449,30597.8557,0.3,1,277383.994,24606.2936
9003713,9003753,2182,9003713,22442.7521,183487095,22.1669408,79800.987,27930.3454,0.3,1,277383.994,22442.7521
9003714,9003677,1888,9003714,11362.6548,162638255,11.2136043,40368.9756,14129.1414,0.3,1,277383.994,11362.6548
9003715,9003692,2183,9003715,21072.0306,615446173,20.8038293,74893.7855,26212.8249,0.3,2,277383.994,21072.0306
9003724,9003630,1887,9003724,24074.5517,222464929,23.7732877,85583.8358,29954.3425,0.3,1,277383.994,24074.5517
9003732,9003739,2179,9003732,17984.2408,159194581,17.7543229,63915.5624,22370.4468,0.3,1,277383.994,17984.2408
9003739,9003715,2186,9003739,5907.72172,379743806,5.83310654,20999.1836,7349.71425,0.3,2,277383.994,5907.72172
9003740,9003631,1890,9003740,9073.68413,4784243498,8.93884052,32179.8259,11262.9391,0.3,3,277383.994,9073.68413
9003743,9003753,2188,9003743,7130.65604,97281468.6,7.04012644,25344.4552,8870.55932,0.3,1,277383.994,7130.65604
9003753,9003754,2185,9003753,6658.81238,289748552,6.57523254,23670.8371,8284.793,0.3,2,277383.994,6658.81238
9003754,9003548,2190,9003754,16917.8532,1788264531,16.6626822,59985.6558,20994.9795,0.3,3,277383.994,16917.8532
9003762,9003692,2191,9003762,7852.0629,1.32E+11,7.74599256,27885.5732,9759.95063,0.3,5,277383.994,7852.0629
9003763,9003740,1891,9003763,2261.0264,92814831.2,2.22547062,8011.69423,2804.09298,0.3,1,277383.994,2261.0264
9003766,9003448,1892,9003766,30863.908,312142098,30.4159404,109497.385,38324.0849,0.3,1,277383.994,30863.908
9003780,9003739,2193,9003780,18610.528,202431498,18.3807752,66170.7906,23159.7767,0.3,1,277383.994,18610.528
9003786,9003677,1896,9003786,9616.52022,5.73E+10,9.47110327,34095.9718,11933.5901,0.3,5,277383.994,9616.52022
9003800,9003740,1899,9003800,7918.52549,4585870227,7.80427638,28095.395,9833.38824,0.3,3,277383.994,7918.52549
9003802,9003800,1898,9003802,1491.80619,88763055.4,1.47339328,5304.2158,1856.47553,0.3,1,277383.994,1491.80619
9003811,9003866,1894,9003811,5152.48001,88394144.1,5.08278893,18298.0401,6404.31405,0.3,1,277383.994,5152.48001
9003823,9003866,1900,9003823,21186.4,220620305,20.9148862,75293.5903,26352.7566,0.3,1,277383.994,21186.4
9003825,9003786,1902,9003825,5120.32488,1.50E+10,5.04995626,18179.8425,6362.94489,0.3,4,277383.994,5120.32488
9003829,9003831,1893,9003829,6915.33005,106682032,6.81768302,24543.6589,8590.2806,0.3,1,277383.994,6915.33005
9003831,9003571,1903,9003831,42853.2425,1564539182,42.292986,152254.75,53289.1623,0.3,3,277383.994,42853.2425
9003856,9003831,1908,9003856,5989.17601,1126993449,5.9177707,21303.9745,7456.39108,0.3,3,277383.994,5989.17601
9003866,9003856,1901,9003866,10991.1842,355053948,10.8527592,39069.9333,13674.4766,0.3,2,277383.994,10991.1842
9003867,9003754,2201,9003867,10270.5394,1359632687,10.1161557,36418.1607,12746.3562,0.3,2,277383.994,10270.5394
9003876,9003800,1904,9003876,7920.95026,4455331019,7.81428262,28131.4174,9845.99611,0.3,3,277383.994,7920.95026
9003881,9003876,4237,9003881,1058.9664,103549706,1.04547469,3763.70888,1317.29811,0.3,1,277383.994,1058.9664
9003882,9004017,2197,9003882,12801.7242,94900446.8,12.6451221,45522.4397,15932.8539,0.3,1,277383.994,12801.7242
9003891,9003903,2198,9003891,37273.5512,254958694,36.8237642,132565.551,46397.9429,0.3,1,277383.994,37273.5512
9003903,9003867,4524,9003903,7189.60823,567238092,7.09993211,25559.7556,8945.91446,0.3,2,277383.994,7189.60823
9003910,9003825,1907,9003910,13060.6471,175596947,12.8977076,46431.7473,16251.1115,0.3,1,277383.994,13060.6471
9003919,9003986,1895,9003919,15811.5521,134333558,15.5961866,56146.2717,19651.1951,0.3,1,277383.994,15811.5521
9003920,9003762,2203,9003920,14191.2909,8210382072,13.976171,50314.2156,17609.9755,0.3,4,277383.994,14191.2909
9003926,9004017,4525,9003926,16100.0344,152300315,15.9139309,57290.1512,20051.5529,0.3,1,277383.994,16100.0344
9003930,9003945,4236,9003930,9457.83506,139555995,9.33682417,33612.567,11764.3985,0.3,1,277383.994,9457.83506
9003934,9003935,4241,9003934,2432.2594,75643915.5,2.40483006,8657.38823,3030.08588,0.3,1,277383.994,2432.2594
9003935,9003936,4239,9003935,8114.84497,4.19E+10,8.01622914,28858.4249,10100.4487,0.3,4,277383.994,8114.84497
9003936,9003786,1905,9003936,31958.3609,4.22E+10,31.5633449,113628.042,39769.8145,0.3,4,277383.994,31958.3609
9003940,9003856,4242,9003940,9902.94944,755764372,9.77422001,35187.192,12315.5172,0.3,2,277383.994,9902.94944
9003945,9003986,4240,9003945,23346.2757,2285581354,23.0620605,83023.4177,29058.1962,0.3,2,277383.994,23346.2757
9003948,9003876,4243,9003948,6563.88704,4299260626,6.47528324,23311.0197,8158.85689,0.3,3,277383.994,6563.88704
9003949,9003936,4244,9003949,928.910459,71927858.6,0.91598065,3297.53035,1154.13562,0.3,1,277383.994,928.910459
9003986,9004028,4238,9003986,7978.07049,2482540431,7.87853341,28362.7203,9926.9521,0.3,2,277383.994,7978.07049
9003990,9003920,4527,9003990,9164.83116,7998938052,9.05613941,32602.1019,11410.7357,0.3,4,277383.994,9164.83116
9003991,9003990,2200,9003991,22963.2811,251157429,22.6564437,81563.1972,28547.119,0.3,1,277383.994,22963.2811
9003994,9003999,4245,9003994,3878.5968,109223379,3.82672682,13776.2166,4821.67579,0.3,1,277383.994,3878.5968
9003997,9003998,4246,9003997,3077.20843,77139663.1,3.04042674,10945.5363,3830.93769,0.3,1,277383.994,3077.20843
9003998,9003948,4249,9003998,8732.01219,4105211253,8.62809675,31061.1483,10871.4019,0.3,3,277383.994,8732.01219
9003999,9003945,4248,9003999,8698.59848,1991457435,8.58729145,30914.2492,10819.9872,0.3,2,277383.994,8698.59848
9004014,9003825,1906,9004014,17499.0195,1.48E+10,17.2640223,62150.4803,21752.6681,0.3,4,277383.994,17499.0195
9004015,9003940,4250,9004015,9073.06143,511828044,8.9602656,32256.9562,11289.9347,0.3,2,277383.994,9073.06143
9004016,9003990,4528,9004016,1581.98888,7702356655,1.56162798,5621.86074,1967.65126,0.3,4,277383.994,1581.98888
9004017,9004016,4523,9004017,19492.4112,304495721,19.2401214,69264.437,24242.5529,0.3,2,277383.994,19492.4112
9004026,9003935,4252,9004026,26672.173,4.18E+10,26.3458734,94845.1442,33195.8005,0.3,4,277383.994,26672.173
9004028,9004056,4247,9004028,2768.47631,3223667057,2.73285306,9838.271,3443.39485,0.3,3,277383.994,2768.47631
9004029,9004015,4251,9004029,13322.7728,140229407,13.1545283,47356.3019,16574.7057,0.3,1,277383.994,13322.7728
9004033,9003920,4529,9004033,7431.41863,139418276,7.32491386,26369.6899,9229.39146,0.3,1,277383.994,7431.41863
9004053,9003998,4255,9004053,7005.18167,3944559028,6.92189306,24918.815,8721.58525,0.3,3,277383.994,7005.18167
9004056,9004053,4253,9004056,1916.66244,3746026882,1.89176797,6810.36471,2383.62765,0.3,3,277383.994,1916.66244
9004062,9004063,4254,9004062,1794.32898,76271039.9,1.77224678,6380.08842,2233.03095,0.3,1,277383.994,1794.32898
9004063,9004026,4256,9004063,6994.10173,690460068,6.90772637,24867.8149,8703.73522,0.3,2,277383.994,6994.10173
9004066,9003762,2202,9004066,25743.332,1.23E+11,25.381401,91373.0436,31980.5653,0.3,5,277383.994,25743.332
9004070,9004014,4257,9004070,3396.29767,1.45E+10,3.34518484,12042.6654,4214.9329,0.3,4,277383.994,3396.29767
9004071,9003903,4531,9004071,33766.042,281138854,33.3435259,120036.693,42012.8427,0.3,1,277383.994,33766.042
9004073,9003948,4259,9004073,9901.76536,155341368,9.76717647,35161.8353,12306.6424,0.3,1,277383.994,9901.76536
9004089,9004016,4532,9004089,6899.90183,7394315654,6.81363479,24529.0852,8585.17984,0.3,4,277383.994,6899.90183
9004092,9004089,4534,9004092,395.475158,510244128,0.39042799,1405.54076,491.939265,0.3,2,277383.994,395.475158
9004093,9004092,4530,9004093,9915.35867,181706147,9.79332282,35255.9622,12339.5868,0.3,1,277383.994,9915.35867
9004096,9004070,4262,9004096,1800.40148,988829555,1.772867,6382.32122,2233.81243,0.3,2,277383.994,1800.40148
9004098,9004014,4261,9004098,24354.6228,184951399,24.053473,86592.5027,30307.376,0.3,1,277383.994,24354.6228
9004103,9004015,4263,9004103,10882.862,270520546,10.741137,38668.0931,13533.8326,0.3,2,277383.994,10882.862
9004107,9004056,4265,9004107,9751.78345,493749821,9.62857825,34662.8817,12132.0086,0.3,2,277383.994,9751.78345
9004119,9004103,4264,9004119,13186.8083,118101478,13.0329448,46918.6011,16421.5104,0.3,1,277383.994,13186.8083
9004125,9004096,4266,9004125,2844.91887,73893692.1,2.80552614,10099.8941,3534.96294,0.3,1,277383.994,2844.91887
9004160,9004092,4526,9004160,46523.1611,327564879,45.9491533,165416.952,57895.9332,0.3,1,277383.994,46523.1611
